Date,Symbol,Open,Close
2020-01-28,DRREDDY,3190.0,3189.15
2020-01-29,DRREDDY,3189.15,3148.25
2020-01-30,DRREDDY,3152.3,3154.85
2020-01-31,DRREDDY,3155.25,3114.5
2020-02-01,DRREDDY,3114.5,3123.05
2020-02-03,DRREDDY,3124.0,3144.15
2020-02-04,DRREDDY,3154.0,3241.85
2020-02-05,DRREDDY,3235.0,3133.35
2020-02-06,DRREDDY,3167.6,3158.95
2020-02-07,DRREDDY,3159.85,3166.7
2020-02-10,DRREDDY,3166.45,3149.1
2020-02-11,DRREDDY,3159.9,3191.2
2020-02-12,DRREDDY,3172.15,3195.7
2020-02-13,DRREDDY,3222.75,3324.6
2020-02-14,DRREDDY,3305.2,3304.3
2020-02-17,DRREDDY,3325.8,3295.55
2020-02-18,DRREDDY,3288.0,3251.35
2020-02-19,DRREDDY,3258.0,3278.15
2020-02-20,DRREDDY,3289.3,3255.3
2020-02-24,DRREDDY,3257.0,3176.3
2020-02-25,DRREDDY,3182.0,3086.9
2020-02-26,DRREDDY,3097.0,3075.35
2020-02-27,DRREDDY,3094.0,3067.05
2020-02-28,DRREDDY,3030.0,2927.1
2020-03-02,DRREDDY,2961.0,2905.55
2020-03-03,DRREDDY,2940.0,3043.7
2020-03-04,DRREDDY,3065.0,3171.35
2020-03-05,DRREDDY,3171.0,3184.45
2020-03-06,DRREDDY,3085.2,3170.95
2020-03-09,DRREDDY,3158.75,3061.25
2020-03-11,DRREDDY,3070.0,3000.6
2020-03-12,DRREDDY,2948.0,2850.4
2020-03-13,DRREDDY,2729.95,2885.1
2020-03-16,DRREDDY,2790.0,2826.95
2020-03-17,DRREDDY,2830.0,2781.2
2020-03-18,DRREDDY,2801.8,2668.45
2020-03-19,DRREDDY,2608.0,2623.95
2020-03-20,DRREDDY,2641.0,2897.25
2020-03-23,DRREDDY,2680.25,2768.4
2020-03-24,DRREDDY,2850.0,2857.95
2020-03-25,DRREDDY,2827.25,2922.0
2020-03-26,DRREDDY,2975.2,2948.55
2020-03-27,DRREDDY,2952.8,2916.5
2020-03-30,DRREDDY,2879.6,2994.25
2020-03-31,DRREDDY,3050.0,3120.75
2020-04-01,DRREDDY,3119.95,3095.0
2020-04-03,DRREDDY,3085.0,3146.8
2020-04-07,DRREDDY,3250.0,3583.2
2020-04-08,DRREDDY,3525.0,3683.0
2020-04-09,DRREDDY,3740.0,3621.55
2020-04-13,DRREDDY,3694.0,3746.6
2020-04-15,DRREDDY,3825.0,3807.6
2020-04-16,DRREDDY,3806.4,3860.65
2020-04-17,DRREDDY,3970.0,3929.55
2020-04-20,DRREDDY,3923.55,3844.75
2020-04-21,DRREDDY,3835.0,4016.4
2020-04-22,DRREDDY,3989.95,4056.8
2020-04-23,DRREDDY,4031.0,4027.1
2020-04-24,DRREDDY,4010.0,4002.8
2020-04-27,DRREDDY,4002.8,3980.3
2020-04-28,DRREDDY,4030.0,3949.75
2020-04-29,DRREDDY,3949.75,3880.7
2020-04-30,DRREDDY,3933.1,3936.3
2020-05-04,DRREDDY,3850.0,3939.0
2020-05-05,DRREDDY,3980.0,3833.9
2020-05-06,DRREDDY,3851.0,3852.5
2020-05-07,DRREDDY,3908.9,3837.65
2020-05-08,DRREDDY,3900.1,3984.0
2020-05-11,DRREDDY,3977.8,3862.0
2020-05-12,DRREDDY,3863.2,3773.4
2020-05-13,DRREDDY,3849.0,3779.6
2020-05-14,DRREDDY,3790.0,3732.0
2020-05-15,DRREDDY,3746.0,3735.1
2020-05-18,DRREDDY,3760.15,3679.15
2020-05-19,DRREDDY,3700.15,3699.6
2020-05-20,DRREDDY,3720.9,3910.2
2020-05-21,DRREDDY,3950.0,3847.5
2020-05-22,DRREDDY,3840.6,3892.85
2020-05-26,DRREDDY,3899.0,3864.3
2020-05-27,DRREDDY,3864.75,3883.0
2020-05-28,DRREDDY,3895.0,3887.75
2020-05-29,DRREDDY,3880.0,4071.25
2020-06-01,DRREDDY,4077.6,3953.55
2020-06-02,DRREDDY,3985.0,3895.3
2020-06-03,DRREDDY,3928.8,3962.4
2020-06-04,DRREDDY,3959.9,3998.9
2020-06-05,DRREDDY,4019.45,4024.9
2020-06-08,DRREDDY,4034.9,3967.6
2020-06-09,DRREDDY,3930.0,4123.8
2020-06-10,DRREDDY,4145.0,4112.5
2020-06-11,DRREDDY,4113.0,4057.6
2020-06-12,DRREDDY,3992.0,4007.95
2020-06-15,DRREDDY,4048.0,4012.3
2020-06-16,DRREDDY,4065.0,4005.45
2020-06-17,DRREDDY,4005.45,3985.2
2020-06-18,DRREDDY,4010.0,4007.0
2020-06-19,DRREDDY,4020.25,4005.6
2020-06-22,DRREDDY,4032.0,4032.85
2020-06-23,DRREDDY,4047.9,4108.85
2020-06-24,DRREDDY,4112.45,4042.65
2020-06-25,DRREDDY,4030.0,4006.6
2020-06-26,DRREDDY,4015.0,3998.6
2020-06-29,DRREDDY,3998.0,3973.85
2020-06-30,DRREDDY,4000.0,3944.95
2020-07-01,DRREDDY,3965.2,3911.45
2020-07-02,DRREDDY,3946.0,3920.55
2020-07-03,DRREDDY,3940.0,3921.45
2020-07-06,DRREDDY,3925.0,3892.0
2020-07-07,DRREDDY,3894.9,3823.5
2020-07-08,DRREDDY,3831.0,3886.7
2020-07-09,DRREDDY,3905.0,3896.6
2020-07-10,DRREDDY,3899.7,3905.45
2020-07-13,DRREDDY,3915.3,3899.55
2020-07-14,DRREDDY,3904.0,3983.15
2020-07-15,DRREDDY,3989.0,4036.45
2020-07-16,DRREDDY,4031.1,4152.15
2020-07-17,DRREDDY,4141.0,4118.75
2020-07-20,DRREDDY,4139.35,4092.1
2020-07-21,DRREDDY,4100.25,4033.55
2020-07-22,DRREDDY,4053.55,4061.6
2020-07-23,DRREDDY,4090.9,4130.0
2020-07-24,DRREDDY,4130.0,4065.95
2020-07-27,DRREDDY,4085.0,4015.7
2020-07-28,DRREDDY,4019.0,4051.35
2020-07-29,DRREDDY,4082.45,4302.2
2020-07-30,DRREDDY,4393.9,4516.6
2020-07-31,DRREDDY,4479.0,4521.05
2020-08-03,DRREDDY,4521.05,4527.45
2020-08-04,DRREDDY,4530.7,4634.85
2020-08-05,DRREDDY,4655.05,4600.95
2020-08-06,DRREDDY,4610.05,4583.05
2020-08-07,DRREDDY,4590.0,4573.5
2020-08-10,DRREDDY,4605.0,4690.9
2020-08-11,DRREDDY,4715.05,4595.9
2020-08-12,DRREDDY,4575.0,4518.15
2020-08-13,DRREDDY,4550.15,4502.25
2020-08-14,DRREDDY,4526.15,4519.4
2020-08-17,DRREDDY,4519.45,4519.15
2020-08-18,DRREDDY,4538.0,4520.4
2020-08-19,DRREDDY,4540.0,4489.25
2020-08-20,DRREDDY,4485.0,4476.0
2020-08-21,DRREDDY,4520.0,4489.75
2020-08-24,DRREDDY,4489.75,4472.55
2020-08-25,DRREDDY,4490.0,4427.7
2020-08-26,DRREDDY,4431.0,4434.75
2020-08-27,DRREDDY,4442.4,4437.0
2020-08-28,DRREDDY,4460.0,4374.3
2020-08-31,DRREDDY,4375.0,4264.7
2020-09-01,DRREDDY,4271.1,4351.95
2020-09-02,DRREDDY,4351.25,4352.75
2020-09-03,DRREDDY,4374.55,4433.15
2020-09-04,DRREDDY,4400.0,4322.5
2020-09-07,DRREDDY,4344.15,4419.85
2020-09-08,DRREDDY,4465.0,4348.8
2020-09-09,DRREDDY,4349.9,4429.45
2020-09-10,DRREDDY,4460.0,4380.15
2020-09-11,DRREDDY,4400.0,4401.6
2020-09-14,DRREDDY,4423.65,4364.1
2020-09-15,DRREDDY,4374.95,4442.35
2020-09-16,DRREDDY,4455.0,4627.9
2020-09-17,DRREDDY,4704.0,4827.25
2020-09-18,DRREDDY,5000.0,5333.35
2020-09-21,DRREDDY,5333.35,5142.0
2020-09-22,DRREDDY,5214.0,5167.95
2020-09-23,DRREDDY,5256.0,5107.75
2020-09-24,DRREDDY,5060.0,5027.4
2020-09-25,DRREDDY,5120.0,5112.2
2020-09-28,DRREDDY,5199.95,5129.85
2020-09-29,DRREDDY,5130.0,5084.2
2020-09-30,DRREDDY,5100.0,5187.8
2020-10-01,DRREDDY,5225.0,5112.05
2020-10-05,DRREDDY,5170.0,5159.5
2020-10-06,DRREDDY,5159.5,5136.5
2020-10-07,DRREDDY,5145.0,5104.95
2020-10-08,DRREDDY,5144.0,5194.4
2020-10-09,DRREDDY,5151.0,5153.0
2020-10-12,DRREDDY,5158.1,5220.5
2020-10-13,DRREDDY,5230.0,5168.75
2020-10-14,DRREDDY,5175.0,5123.0
2020-10-15,DRREDDY,5148.65,5056.25
2020-10-16,DRREDDY,5036.0,5080.55
2020-10-19,DRREDDY,5211.0,5058.15
2020-10-20,DRREDDY,5056.95,5071.15
2020-10-21,DRREDDY,5096.55,5046.75
2020-10-22,DRREDDY,5036.7,5022.0
2020-10-23,DRREDDY,5051.0,5018.25
2020-10-26,DRREDDY,5008.0,4978.1
2020-10-27,DRREDDY,4990.0,5099.4
2020-10-28,DRREDDY,5110.0,4951.0
2020-10-29,DRREDDY,4920.0,4941.95
2020-10-30,DRREDDY,4974.0,4888.65
2020-11-02,DRREDDY,4896.0,4858.65
2020-11-03,DRREDDY,4851.0,4877.35
2020-11-04,DRREDDY,4901.75,4935.6
2020-11-05,DRREDDY,4972.75,4958.5
2020-11-06,DRREDDY,4962.9,4902.95
2020-11-09,DRREDDY,4925.0,4879.65
2020-11-10,DRREDDY,4824.0,4698.0
2020-11-11,DRREDDY,4730.0,4882.15
2020-11-12,DRREDDY,4875.0,4826.85
2020-11-13,DRREDDY,4850.0,4856.9
2020-11-14,DRREDDY,4881.2,4872.05
2020-11-17,DRREDDY,4875.0,4784.15
2020-11-18,DRREDDY,4785.0,4703.8
2020-11-19,DRREDDY,4675.0,4707.7
2020-11-20,DRREDDY,4730.0,4670.95
2020-11-23,DRREDDY,4685.0,4828.75
2020-11-24,DRREDDY,4850.0,4915.5
2020-11-25,DRREDDY,4998.0,4806.3
2020-11-26,DRREDDY,4810.0,4901.35
2020-11-27,DRREDDY,4901.0,4828.95
2020-12-01,DRREDDY,4870.0,4830.4
2020-12-02,DRREDDY,4852.1,4850.25
2020-12-03,DRREDDY,4870.0,4923.05
2020-12-04,DRREDDY,4940.0,4908.55
2020-12-07,DRREDDY,4930.0,5029.1
2020-12-08,DRREDDY,5050.0,5015.2
2020-12-09,DRREDDY,5025.0,5056.9
2020-12-10,DRREDDY,5058.0,5053.1
2020-12-11,DRREDDY,5055.1,5016.95
2020-12-14,DRREDDY,4952.0,5022.8
2020-12-15,DRREDDY,5046.95,5031.35
2020-12-16,DRREDDY,5050.0,5038.95
2020-12-17,DRREDDY,5050.0,5072.85
2020-12-18,DRREDDY,5080.0,5228.75
2020-12-21,DRREDDY,5243.0,5068.55
2020-12-22,DRREDDY,5107.7,5161.8
2020-12-23,DRREDDY,5161.45,5224.1
2020-12-24,DRREDDY,5247.0,5201.8
2020-12-28,DRREDDY,5228.15,5201.8
2020-12-29,DRREDDY,5225.0,5165.6
2020-12-30,DRREDDY,5191.45,5170.95
2020-12-31,DRREDDY,5190.0,5205.1
2021-01-01,DRREDDY,5217.25,5241.35
2021-01-04,DRREDDY,5260.0,5272.25
2021-01-05,DRREDDY,5240.0,5286.9
2021-01-06,DRREDDY,5286.9,5288.3
2021-01-07,DRREDDY,5301.0,5270.9
2021-01-08,DRREDDY,5299.9,5338.25
2021-01-11,DRREDDY,5344.0,5416.8
2021-01-12,DRREDDY,5440.95,5353.85
2021-01-13,DRREDDY,5365.0,5290.0
2021-01-14,DRREDDY,5304.9,5308.9
2021-01-15,DRREDDY,5315.0,5212.8
2021-01-18,DRREDDY,5231.0,5052.1
2021-01-19,DRREDDY,5088.0,5088.9
2021-01-20,DRREDDY,5102.3,5080.65
2021-01-21,DRREDDY,5110.0,5052.2
2021-01-22,DRREDDY,5048.75,5036.9
2021-01-25,DRREDDY,5042.0,5082.4
2021-01-27,DRREDDY,5052.4,4909.3
2021-01-28,DRREDDY,4845.0,4871.8
2021-01-29,DRREDDY,4890.0,4602.7
2021-02-01,DRREDDY,4560.05,4428.15
2021-02-02,DRREDDY,4469.0,4482.5
2021-02-03,DRREDDY,4578.95,4649.55
2021-02-04,DRREDDY,4693.0,4667.95
2021-02-05,DRREDDY,4685.0,4800.9
2021-02-08,DRREDDY,4865.0,4859.8
2021-02-09,DRREDDY,4850.0,4844.1
2021-02-10,DRREDDY,4845.0,4824.05
2021-02-11,DRREDDY,4821.0,4825.05
2021-02-12,DRREDDY,4859.8,4792.0
2021-02-15,DRREDDY,4792.0,4709.85
2021-02-16,DRREDDY,4729.0,4696.6
2021-02-17,DRREDDY,4696.6,4600.55
2021-02-18,DRREDDY,4607.0,4616.95
2021-02-19,DRREDDY,4602.0,4681.45
2021-02-22,DRREDDY,4708.0,4469.25
2021-02-23,DRREDDY,4498.0,4495.15
2021-02-24,DRREDDY,4495.15,4435.55
2021-02-25,DRREDDY,4421.15,4480.15
2021-02-26,DRREDDY,4460.0,4426.55
2021-03-01,DRREDDY,4445.0,4453.4
2021-03-02,DRREDDY,4473.4,4404.7
2021-03-03,DRREDDY,4465.0,4502.55
2021-03-04,DRREDDY,4482.0,4575.05
2021-03-05,DRREDDY,4550.0,4492.5
2021-03-08,DRREDDY,4500.0,4492.25
2021-03-09,DRREDDY,4500.95,4448.3
2021-03-10,DRREDDY,4496.0,4500.4
2021-03-12,DRREDDY,4520.0,4426.5
2021-03-15,DRREDDY,4460.0,4342.25
2021-03-16,DRREDDY,4380.1,4449.7
2021-03-17,DRREDDY,4449.7,4355.85
2021-03-18,DRREDDY,4370.0,4212.75
2021-03-19,DRREDDY,4210.0,4274.45
2021-03-22,DRREDDY,4276.9,4353.95
2021-03-23,DRREDDY,4350.0,4372.25
2021-03-24,DRREDDY,4350.25,4350.5
2021-03-25,DRREDDY,4350.0,4380.55
2021-03-26,DRREDDY,4420.0,4406.0
2021-03-30,DRREDDY,4429.95,4518.2
2021-03-31,DRREDDY,4510.0,4516.0
2021-04-01,DRREDDY,4550.0,4587.65
2021-04-05,DRREDDY,4560.0,4556.6
2021-04-06,DRREDDY,4559.0,4619.25
2021-04-07,DRREDDY,4662.3,4692.65
2021-04-08,DRREDDY,4692.75,4689.05
2021-04-09,DRREDDY,4692.9,4760.3
2021-04-12,DRREDDY,4775.0,4996.95
2021-04-13,DRREDDY,5144.7,4777.3
2021-04-15,DRREDDY,4842.9,4845.55
2021-04-16,DRREDDY,4863.8,4893.25
2021-04-19,DRREDDY,4893.0,4968.1
2021-04-20,DRREDDY,5100.0,5156.75
2021-04-22,DRREDDY,5179.95,5199.85
2021-04-23,DRREDDY,5228.0,5066.7
2021-04-26,DRREDDY,5125.0,5066.7
2021-04-27,DRREDDY,5090.5,5057.25
2021-04-28,DRREDDY,5082.55,5044.45
2021-04-29,DRREDDY,5070.25,5102.3
2021-04-30,DRREDDY,5140.0,5163.1
2019-01-02,EICHERMOT,22340.0,21162.3
2019-01-03,EICHERMOT,21040.0,20211.45
2019-01-04,EICHERMOT,20325.0,20103.6
2019-01-07,EICHERMOT,20450.0,19830.4
2019-01-08,EICHERMOT,19855.0,20044.65
2019-01-09,EICHERMOT,19890.0,20291.05
2019-01-10,EICHERMOT,20360.0,20556.1
2019-01-11,EICHERMOT,20600.0,20507.6
2019-01-14,EICHERMOT,20628.0,20480.4
2019-01-15,EICHERMOT,20540.0,20638.15
2019-01-16,EICHERMOT,20626.0,20735.7
2019-01-17,EICHERMOT,20800.0,20369.95
2019-01-18,EICHERMOT,20400.0,20122.75
2019-01-21,EICHERMOT,20151.0,20028.0
2019-01-22,EICHERMOT,20001.0,20023.6
2019-01-23,EICHERMOT,20077.0,20089.15
2019-01-24,EICHERMOT,20150.0,20115.6
2019-01-25,EICHERMOT,20200.0,20049.95
2019-01-28,EICHERMOT,20061.0,19987.4
2019-01-29,EICHERMOT,19999.0,18877.25
2019-01-30,EICHERMOT,18900.0,18919.15
2019-01-31,EICHERMOT,19120.0,19005.75
2019-02-01,EICHERMOT,19090.0,19663.4
2019-02-04,EICHERMOT,19720.0,20128.3
2019-02-05,EICHERMOT,20161.0,20479.65
2019-02-06,EICHERMOT,20529.65,21104.25
2019-02-07,EICHERMOT,21234.9,21904.2
2019-02-08,EICHERMOT,21855.0,20847.4
2019-02-11,EICHERMOT,20434.0,20753.15
2019-02-12,EICHERMOT,20470.0,21137.5
2019-02-13,EICHERMOT,21250.0,20158.7
2019-02-14,EICHERMOT,20160.0,20016.4
2019-02-15,EICHERMOT,20147.3,20234.1
2019-02-18,EICHERMOT,20433.0,20155.2
2019-02-19,EICHERMOT,20200.0,20409.8
2019-02-20,EICHERMOT,20415.0,20528.55
2019-02-21,EICHERMOT,20450.0,20447.45
2019-02-22,EICHERMOT,20577.0,20595.45
2019-02-25,EICHERMOT,20699.9,20704.8
2019-02-26,EICHERMOT,20670.0,20620.0
2019-02-27,EICHERMOT,20780.85,20407.75
2019-02-28,EICHERMOT,20649.0,19869.1
2019-03-01,EICHERMOT,19904.0,19948.65
2019-03-05,EICHERMOT,19500.0,21505.4
2019-03-06,EICHERMOT,21510.0,21503.95
2019-03-07,EICHERMOT,21549.0,21521.5
2019-03-08,EICHERMOT,21520.0,21871.05
2019-03-11,EICHERMOT,21948.55,22972.45
2019-03-12,EICHERMOT,23001.0,22461.95
2019-03-13,EICHERMOT,22488.8,22777.25
2019-03-14,EICHERMOT,22800.0,22619.9
2019-03-15,EICHERMOT,22838.0,22612.35
2019-03-18,EICHERMOT,22600.0,22251.4
2019-03-19,EICHERMOT,22240.0,21759.1
2019-03-20,EICHERMOT,21660.0,21338.0
2019-03-22,EICHERMOT,21338.0,21446.85
2019-03-25,EICHERMOT,21390.0,21151.35
2019-03-26,EICHERMOT,21275.0,21382.0
2019-03-27,EICHERMOT,21401.0,20974.15
2019-03-28,EICHERMOT,21024.0,20899.0
2019-03-29,EICHERMOT,20795.0,20547.7
2019-04-01,EICHERMOT,20788.7,20048.4
2019-04-02,EICHERMOT,20310.0,20583.5
2019-04-03,EICHERMOT,20400.0,20202.7
2019-04-04,EICHERMOT,20240.0,20489.55
2019-04-05,EICHERMOT,20605.0,20980.3
2019-04-08,EICHERMOT,21124.0,20612.65
2019-04-09,EICHERMOT,20699.0,20947.1
2019-04-10,EICHERMOT,20840.0,20973.75
2019-04-11,EICHERMOT,20900.0,20998.15
2019-04-12,EICHERMOT,21027.3,21361.15
2019-04-15,EICHERMOT,21362.0,21331.95
2019-04-16,EICHERMOT,21530.0,21270.55
2019-04-18,EICHERMOT,21378.0,21023.9
2019-04-22,EICHERMOT,20850.0,20400.85
2019-04-23,EICHERMOT,20549.0,20314.9
2019-04-24,EICHERMOT,20400.0,20531.55
2019-04-25,EICHERMOT,20510.45,20340.2
2019-04-26,EICHERMOT,20351.0,20330.65
2019-04-30,EICHERMOT,20270.0,20368.3
2019-05-02,EICHERMOT,19990.0,20565.1
2019-05-03,EICHERMOT,20571.0,20352.35
2019-05-06,EICHERMOT,20200.0,20349.9
2019-05-07,EICHERMOT,20470.0,20353.2
2019-05-08,EICHERMOT,20280.0,20336.55
2019-05-09,EICHERMOT,20315.0,20360.9
2019-05-10,EICHERMOT,20390.0,20354.0
2019-05-13,EICHERMOT,20050.0,18751.75
2019-05-14,EICHERMOT,18310.0,19230.9
2019-05-15,EICHERMOT,19275.0,19997.75
2019-05-16,EICHERMOT,20050.0,20305.25
2019-05-17,EICHERMOT,20200.0,20937.0
2019-05-20,EICHERMOT,21450.0,21297.2
2019-05-21,EICHERMOT,21240.05,20901.75
2019-05-22,EICHERMOT,20950.0,21224.65
2019-05-23,EICHERMOT,21361.0,20321.15
2019-05-24,EICHERMOT,20550.0,20850.65
2019-05-27,EICHERMOT,20910.0,20887.35
2019-05-28,EICHERMOT,21050.0,20790.1
2019-05-29,EICHERMOT,20880.0,20423.75
2019-05-30,EICHERMOT,20420.0,19891.5
2019-05-31,EICHERMOT,20100.0,19947.75
2019-06-03,EICHERMOT,19860.0,19948.15
2019-06-04,EICHERMOT,19994.0,20043.45
2019-06-06,EICHERMOT,20190.0,20083.8
2019-06-07,EICHERMOT,20143.9,19997.75
2019-06-10,EICHERMOT,20195.0,20131.45
2019-06-11,EICHERMOT,20176.55,20132.0
2019-06-12,EICHERMOT,20152.0,20105.95
2019-06-13,EICHERMOT,20048.0,20162.05
2019-06-14,EICHERMOT,20000.0,19767.05
2019-06-17,EICHERMOT,19750.05,19727.85
2019-06-18,EICHERMOT,19750.0,19731.85
2019-06-19,EICHERMOT,19830.0,19790.7
2019-06-20,EICHERMOT,19899.0,19793.15
2019-06-21,EICHERMOT,19790.0,19719.2
2019-06-24,EICHERMOT,19771.0,19098.2
2019-06-25,EICHERMOT,19100.55,19116.85
2019-06-26,EICHERMOT,19050.1,19151.85
2019-06-27,EICHERMOT,19151.85,19479.3
2019-06-28,EICHERMOT,19549.5,19138.8
2019-07-01,EICHERMOT,19290.0,19625.3
2019-07-02,EICHERMOT,19300.0,20137.45
2019-07-03,EICHERMOT,20100.0,19650.1
2019-07-04,EICHERMOT,19754.65,19825.4
2019-07-05,EICHERMOT,19949.3,19645.1
2019-07-08,EICHERMOT,19680.0,19032.9
2019-07-09,EICHERMOT,19180.0,19038.6
2019-07-10,EICHERMOT,18990.0,18751.0
2019-07-11,EICHERMOT,18914.95,19034.15
2019-07-12,EICHERMOT,18984.15,18955.3
2019-07-15,EICHERMOT,19100.0,18833.85
2019-07-16,EICHERMOT,18870.0,19041.25
2019-07-17,EICHERMOT,19050.0,18433.7
2019-07-18,EICHERMOT,18530.0,18406.0
2019-07-19,EICHERMOT,18527.0,17664.0
2019-07-22,EICHERMOT,17725.0,17072.0
2019-07-23,EICHERMOT,17200.0,17098.45
2019-07-24,EICHERMOT,17100.5,16381.05
2019-07-25,EICHERMOT,16200.0,16436.85
2019-07-26,EICHERMOT,16443.9,17186.55
2019-07-29,EICHERMOT,17000.0,16388.1
2019-07-30,EICHERMOT,16490.0,16163.55
2019-07-31,EICHERMOT,16252.0,16348.05
2019-08-01,EICHERMOT,15950.0,16562.8
2019-08-02,EICHERMOT,16150.0,16905.0
2019-08-05,EICHERMOT,16872.0,16504.0
2019-08-06,EICHERMOT,16410.0,17010.75
2019-08-07,EICHERMOT,16816.0,16456.65
2019-08-08,EICHERMOT,16660.0,16811.65
2019-08-09,EICHERMOT,16730.15,17587.25
2019-08-13,EICHERMOT,17600.0,16645.0
2019-08-14,EICHERMOT,16995.0,16574.65
2019-08-16,EICHERMOT,16600.0,16600.45
2019-08-19,EICHERMOT,16800.0,16337.7
2019-08-20,EICHERMOT,16437.7,15895.75
2019-08-21,EICHERMOT,16060.0,16000.5
2019-08-22,EICHERMOT,16005.0,15523.35
2019-08-23,EICHERMOT,15530.0,15383.45
2019-08-26,EICHERMOT,16099.0,15548.2
2019-08-27,EICHERMOT,15580.05,15995.4
2019-08-28,EICHERMOT,15999.8,16297.45
2019-08-29,EICHERMOT,16299.0,16538.0
2019-08-30,EICHERMOT,16563.8,16258.45
2019-09-03,EICHERMOT,15971.0,15775.8
2019-09-04,EICHERMOT,15805.0,15642.4
2019-09-05,EICHERMOT,15749.0,15754.2
2019-09-06,EICHERMOT,15815.65,16407.25
2019-09-09,EICHERMOT,16198.6,16206.75
2019-09-11,EICHERMOT,16211.3,17013.65
2019-09-12,EICHERMOT,17040.0,16680.55
2019-09-13,EICHERMOT,16750.0,16689.4
2019-09-16,EICHERMOT,16580.0,16764.3
2019-09-17,EICHERMOT,16800.0,16284.95
2019-09-18,EICHERMOT,16500.0,16030.4
2019-09-19,EICHERMOT,16100.0,15752.5
2019-09-20,EICHERMOT,15875.9,17860.2
2019-09-23,EICHERMOT,18400.0,19239.35
2019-09-24,EICHERMOT,19490.0,18434.25
2019-09-25,EICHERMOT,18350.0,17600.1
2019-09-26,EICHERMOT,17710.1,17911.55
2019-09-27,EICHERMOT,17701.0,17792.4
2019-09-30,EICHERMOT,17800.0,17765.2
2019-10-01,EICHERMOT,17960.0,17826.85
2019-10-03,EICHERMOT,17825.0,18284.65
2019-10-04,EICHERMOT,18450.0,17999.0
2019-10-07,EICHERMOT,17934.95,18000.6
2019-10-09,EICHERMOT,17950.05,18239.35
2019-10-10,EICHERMOT,18195.0,18052.5
2019-10-11,EICHERMOT,18091.0,18201.15
2019-10-14,EICHERMOT,18100.0,18327.95
2019-10-15,EICHERMOT,18310.0,19199.1
2019-10-16,EICHERMOT,19188.0,19220.6
2019-10-17,EICHERMOT,19500.0,20491.85
2019-10-18,EICHERMOT,20600.0,20275.9
2019-10-22,EICHERMOT,20276.0,19978.85
2019-10-23,EICHERMOT,19976.0,20521.2
2019-10-24,EICHERMOT,20640.0,21032.35
2019-10-25,EICHERMOT,21150.0,21321.75
2019-10-27,EICHERMOT,21500.0,21323.65
2019-10-29,EICHERMOT,21323.65,22049.4
2019-10-30,EICHERMOT,22250.0,22511.5
2019-10-31,EICHERMOT,22545.0,22538.1
2019-11-01,EICHERMOT,22587.0,21976.15
2019-11-04,EICHERMOT,22240.0,21740.7
2019-11-05,EICHERMOT,21750.0,21287.15
2019-11-06,EICHERMOT,21370.0,21605.55
2019-11-07,EICHERMOT,21670.0,21423.95
2019-11-08,EICHERMOT,21250.0,21689.65
2019-11-11,EICHERMOT,21640.0,21376.9
2019-11-13,EICHERMOT,21370.0,21352.2
2019-11-14,EICHERMOT,21500.0,21558.15
2019-11-15,EICHERMOT,21850.0,21324.05
2019-11-18,EICHERMOT,21429.0,21477.4
2019-11-19,EICHERMOT,21600.0,21747.35
2019-11-20,EICHERMOT,21747.0,21489.8
2019-11-21,EICHERMOT,21550.0,21954.6
2019-11-22,EICHERMOT,21766.3,22753.2
2019-11-25,EICHERMOT,22760.0,23261.3
2019-11-26,EICHERMOT,23349.8,22805.7
2019-11-27,EICHERMOT,22990.8,23021.65
2019-11-28,EICHERMOT,23165.5,23091.6
2019-11-29,EICHERMOT,23052.0,22881.4
2019-12-02,EICHERMOT,22715.0,21713.1
2019-12-03,EICHERMOT,21713.0,21372.75
2019-12-04,EICHERMOT,21325.75,21408.0
2019-12-05,EICHERMOT,21690.0,21417.05
2019-12-06,EICHERMOT,21500.0,20920.0
2019-12-09,EICHERMOT,21000.0,20997.15
2019-12-10,EICHERMOT,21128.0,21259.2
2019-12-11,EICHERMOT,21258.95,21541.8
2019-12-12,EICHERMOT,21581.7,21953.55
2019-12-13,EICHERMOT,22008.45,22034.75
2019-12-16,EICHERMOT,22172.45,21651.0
2019-12-17,EICHERMOT,21666.0,21704.95
2019-12-18,EICHERMOT,21750.0,21735.85
2019-12-19,EICHERMOT,21760.1,22427.15
2019-12-20,EICHERMOT,22351.0,22221.15
2019-12-23,EICHERMOT,22120.1,22176.15
2019-12-24,EICHERMOT,22199.6,21868.65
2019-12-26,EICHERMOT,21990.0,22045.7
2019-12-27,EICHERMOT,22183.45,22222.35
2019-12-30,EICHERMOT,22270.05,22784.5
2019-12-31,EICHERMOT,22780.0,22515.25
2020-01-01,EICHERMOT,22515.25,22075.8
2020-01-02,EICHERMOT,22090.0,21600.85
2020-01-03,EICHERMOT,21650.0,21189.25
2020-01-06,EICHERMOT,21100.0,20860.45
2020-01-07,EICHERMOT,20950.0,20803.8
2020-01-08,EICHERMOT,20700.0,19892.2
2020-01-09,EICHERMOT,20238.0,20328.9
2020-01-10,EICHERMOT,20330.0,20432.75
2020-01-13,EICHERMOT,20600.0,20280.0
2020-01-14,EICHERMOT,20270.0,20489.7
2020-01-15,EICHERMOT,20440.0,20624.8
2020-01-16,EICHERMOT,20699.0,21536.25
2020-01-17,EICHERMOT,21509.05,21292.2
2020-01-20,EICHERMOT,21380.0,21365.1
